x,y,node_id,kind,group
43,16,198474,leaf,1
44,16,671232,leaf,1
45,16,184204,leaf,1
46,16,622723,leaf,1
47,16,621852,leaf,1
48,16,232053,leaf,1
49,16,227305,leaf,1
50,16,605713,leaf,1
51,16,613268,leaf,1
52,16,611427,leaf,1
53,16,519340,leaf,1
54,16,517833,leaf,1
55,16,300320,leaf,1
56,16,295262,leaf,1
57,16,336644,leaf,1
58,16,398627,leaf,1
59,16,335202,leaf,1
60,16,412549,leaf,1
61,16,461384,leaf,1
62,16,434286,leaf,1
63,16,435200,leaf,1
64,16,748926,leaf,2
65,16,746266,leaf,2
66,16,751771,leaf,2
67,16,785323,leaf,2
68,16,920001,leaf,2
69,16,909387,leaf,2
70,16,776770,leaf,2
71,16,776694,leaf,2
72,16,812042,leaf,2
73,16,828177,leaf,2
74,16,684264,leaf,2
75,16,817792,leaf,2
76,16,683101,leaf,2
77,16,683097,leaf,2
78,16,662873,branch,2
79,16,692570,leaf,2
80,16,1134034,leaf,2
81,16,838988,leaf,2
82,16,693837,leaf,2
83,16,693836,leaf,2
84,16,1035182,leaf,2
85,16,1100771,leaf,2
86,16,972620,leaf,2
87,16,978016,leaf,2
88,16,971363,leaf,2
89,16,971362,leaf,2
90,16,1062524,leaf,2
91,16,985644,leaf,2
92,16,1001460,leaf,2
93,16,997752,leaf,2
94,16,939439,leaf,2
95,16,985645,leaf,2
96,16,1223755,leaf,3
97,16,1238273,leaf,3
98,16,1254352,leaf,3
99,16,1253095,leaf,3
100,16,1303204,leaf,3
101,16,1206784,leaf,3
102,16,1296983,leaf,3
103,16,1296982,leaf,3
104,16,1329239,leaf,3
105,16,1352995,leaf,3
106,16,1354103,leaf,3
107,16,1339651,leaf,3
108,16,1357135,leaf,3
109,16,1343234,leaf,3
110,16,1340454,leaf,3
111,16,1352272,leaf,3
112,16,1397847,leaf,3
113,16,1197155,leaf,3
114,16,1475179,leaf,3
115,16,1465403,leaf,3
116,16,1466187,leaf,3
117,16,1475178,leaf,3
118,16,1589081,leaf,3
119,16,1590120,leaf,3
120,16,1582846,leaf,3
121,16,1494019,leaf,3
122,16,1437673,leaf,3
123,16,1453192,leaf,3
124,16,1449585,leaf,3
125,16,1416836,leaf,3
126,16,1411553,leaf,3
127,16,1408312,branch,3
0,17,94917,leaf,0
1,17,91493,leaf,0
2,17,92412,leaf,0
3,17,124227,leaf,0
4,17,124226,leaf,0
5,17,88563,branch,0
6,17,111584,leaf,0
7,17,106394,leaf,0
8,17,106395,leaf,0
9,17,51623,leaf,0
10,17,64837,leaf,0
11,17,53310,leaf,0
12,17,187992,leaf,0
13,17,158380,leaf,0
14,17,179542,leaf,0
15,17,178563,leaf,0
16,17,401853,leaf,0
17,17,178562,leaf,0
18,17,62849,leaf,0
19,17,57045,leaf,0
20,17,299182,leaf,0
21,17,380568,leaf,0
22,17,379853,leaf,0
23,17,373099,leaf,0
24,17,386166,leaf,0
25,17,491154,leaf,0
26,17,491155,leaf,0
27,17,451087,leaf,0
28,17,145010,leaf,0
29,17,152139,leaf,0
30,17,152469,leaf,0
31,17,151327,leaf,0
32,17,236722,leaf,1
33,17,49289,branch,1
34,17,225178,leaf,1
35,17,288987,leaf,1
36,17,288055,leaf,1
37,17,290651,leaf,1
38,17,330442,leaf,1
39,17,294760,leaf,1
40,17,560631,leaf,1
41,17,559607,leaf,1
42,17,682146,leaf,1
43,17,682147,leaf,1
44,17,663467,leaf,1
45,17,670155,leaf,1
46,17,670154,leaf,1
47,17,235396,leaf,1
48,17,267686,leaf,1
49,17,265689,leaf,1
50,17,607018,leaf,1
51,17,605712,leaf,1
52,17,611449,leaf,1
53,17,579767,leaf,1
54,17,656708,leaf,1
55,17,648485,leaf,1
56,17,292394,leaf,1
57,17,375309,leaf,1
58,17,393331,leaf,1
59,17,392334,leaf,1
60,17,479614,leaf,1
61,17,460346,leaf,1
62,17,434287,leaf,1
63,17,435201,leaf,1
64,17,748672,leaf,2
65,17,747493,leaf,2
66,17,824859,leaf,2
67,17,785322,leaf,2
68,17,786432,leaf,2
69,17,921273,leaf,2
70,17,909429,leaf,2
71,17,921327,leaf,2
72,17,763264,leaf,2
73,17,829644,leaf,2
74,17,829750,leaf,2
75,17,826007,leaf,2
76,17,830410,leaf,2
77,17,685680,leaf,2
78,17,683511,leaf,2
79,17,693214,leaf,2
80,17,1129100,leaf,2
81,17,683510,leaf,2
82,17,693215,leaf,2
83,17,1033510,leaf,2
84,17,1034289,leaf,2
85,17,1108774,leaf,2
86,17,1030338,leaf,2
87,17,1099137,leaf,2
88,17,1073378,leaf,2
89,17,1063394,leaf,2
90,17,1073379,leaf,2
91,17,1061479,leaf,2
92,17,929046,leaf,2
93,17,929047,leaf,2
94,17,1089603,leaf,2
95,17,1061478,leaf,2
96,17,1223754,leaf,3
97,17,1173925,branch,3
98,17,1267918,leaf,3
99,17,1267842,leaf,3
100,17,1254353,leaf,3
101,17,1309911,leaf,3
102,17,1297498,leaf,3
103,17,1297687,leaf,3
104,17,1304855,leaf,3
105,17,1352971,leaf,3
106,17,1354102,leaf,3
107,17,221039,leaf,3
108,17,1342447,leaf,3
109,17,1352273,leaf,3
110,17,1375777,leaf,3
111,17,1388675,leaf,3
112,17,1395176,leaf,3
113,17,1395177,leaf,3
114,17,1407754,leaf,3
115,17,1469221,leaf,3
116,17,1466186,leaf,3
117,17,1408311,branch,3
118,17,1589083,leaf,3
119,17,1566696,leaf,3
120,17,1494018,leaf,3
121,17,1554190,leaf,3
122,17,1565783,leaf,3
123,17,1452416,leaf,3
124,17,1451894,leaf,3
125,17,1554191,leaf,3
126,17,1416021,leaf,3
127,17,1417198,leaf,3
0,18,93569,leaf,0
1,18,104368,leaf,0
2,18,124549,leaf,0
3,18,112206,leaf,0
4,18,132600,leaf,0
5,18,112207,leaf,0
6,18,117019,leaf,0
7,18,227945,leaf,0
8,18,84959,leaf,0
9,18,51622,leaf,0
10,18,49292,branch,0
11,18,64853,leaf,0
12,18,190022,leaf,0
13,18,194071,leaf,0
14,18,154692,branch,0
15,18,184002,leaf,0
16,18,403548,leaf,0
17,18,59802,leaf,0
18,18,202754,leaf,0
19,18,405104,leaf,0
20,18,361091,leaf,0
21,18,336499,leaf,0
22,18,346756,leaf,0
23,18,362694,leaf,0
24,18,379852,leaf,0
25,18,492326,leaf,0
26,18,465931,leaf,0
27,18,455862,leaf,0
28,18,467584,leaf,0
29,18,143781,leaf,0
30,18,153672,leaf,0
31,18,141213,leaf,0
32,18,251448,leaf,1
33,18,260511,leaf,1
34,18,257574,leaf,1
35,18,297054,leaf,1
36,18,166656,leaf,1
37,18,337649,leaf,1
38,18,197159,leaf,1
39,18,678081,leaf,1
40,18,682629,leaf,1
41,18,560630,leaf,1
42,18,682628,leaf,1
43,18,681351,leaf,1
44,18,197131,leaf,1
45,18,235397,leaf,1
46,18,232081,leaf,1
47,18,232080,leaf,1
48,18,230016,leaf,1
49,18,265688,leaf,1
50,18,618769,leaf,1
51,18,611448,leaf,1
52,18,589576,leaf,1
53,18,504543,leaf,1
54,18,517834,leaf,1
55,18,655745,leaf,1
56,18,649048,leaf,1
57,18,390889,leaf,1
58,18,294254,leaf,1
59,18,364828,branch,1
60,18,401527,leaf,1
61,18,393330,leaf,1
62,18,419647,leaf,1
63,18,450425,leaf,1
64,18,803194,leaf,2
65,18,797389,leaf,2
66,18,750270,leaf,2
67,18,803195,leaf,2
68,18,794824,leaf,2
69,18,917825,leaf,2
70,18,917824,leaf,2
71,18,762465,leaf,2
72,18,772659,leaf,2
73,18,828161,leaf,2
74,18,821234,leaf,2
75,18,831918,leaf,2
76,18,830411,leaf,2
77,18,690787,leaf,2
78,18,691675,leaf,2
79,18,691674,leaf,2
80,18,1138789,leaf,2
81,18,1138788,leaf,2
82,18,1127919,leaf,2
83,18,1034288,leaf,2
84,18,1047891,leaf,2
85,18,1018364,leaf,2
86,18,1109745,leaf,2
87,18,975694,leaf,2
88,18,1073034,leaf,2
89,18,1071189,leaf,2
90,18,1051520,branch,2
91,18,1074847,leaf,2
92,18,1001029,leaf,2
93,18,1072001,leaf,2
94,18,930152,leaf,2
95,18,1072000,leaf,2
96,18,1222971,leaf,3
97,18,1233126,leaf,3
98,18,1267371,leaf,3
99,18,1267919,leaf,3
100,18,1253983,leaf,3
101,18,1297686,leaf,3
102,18,1328296,leaf,3
103,18,1304705,leaf,3
104,18,1506434,leaf,3
105,18,1506938,leaf,3
106,18,1508553,leaf,3
107,18,1342446,leaf,3
108,18,221038,leaf,3
109,18,1377292,leaf,3
110,18,1343235,leaf,3
111,18,1375776,leaf,3
112,18,1584248,leaf,3
113,18,1407755,leaf,3
114,18,1584249,leaf,3
115,18,1471631,leaf,3
116,18,1473248,leaf,3
117,18,1479743,leaf,3
118,18,1408305,branch,3
119,18,1602662,leaf,3
120,18,1590121,leaf,3
121,18,1599910,leaf,3
122,18,1565362,leaf,3
123,18,1444695,leaf,3
124,18,1455233,leaf,3
125,18,1440167,leaf,3
126,18,1411552,leaf,3
127,18,1417199,leaf,3
0,19,93568,leaf,0
1,19,103185,leaf,0
2,19,91492,leaf,0
3,19,130465,leaf,0
4,19,92413,leaf,0
5,19,112964,leaf,0
6,19,125230,leaf,0
7,19,107888,leaf,0
8,19,256974,leaf,0
9,19,63505,leaf,0
10,19,64852,leaf,0
11,19,156760,leaf,0
12,19,208232,leaf,0
13,19,167299,leaf,0
14,19,194307,leaf,0
15,19,207236,leaf,0
16,19,403549,leaf,0
17,19,416311,leaf,0
18,19,416310,leaf,0
19,19,403523,leaf,0
20,19,54637,leaf,0
21,19,314370,leaf,0
22,19,378846,leaf,0
23,19,377719,leaf,0
24,19,378847,leaf,0
25,19,431880,leaf,0
26,19,465930,leaf,0
27,19,455863,leaf,0
28,19,140073,leaf,0
29,19,153308,leaf,0
30,19,151912,leaf,0
31,19,140872,leaf,0
32,19,234863,leaf,1
33,19,226445,leaf,1
34,19,297055,leaf,1
35,19,299328,leaf,1
36,19,189281,leaf,1
37,19,190616,leaf,1
38,19,188019,leaf,1
39,19,189280,leaf,1
40,19,678080,leaf,1
41,19,667631,leaf,1
42,19,662872,branch,1
43,19,674787,leaf,1
44,19,668965,leaf,1
45,19,282047,leaf,1
46,19,237654,leaf,1
47,19,230017,leaf,1
48,19,267687,leaf,1
49,19,593575,leaf,1
50,19,614060,leaf,1
51,19,578516,branch,1
52,19,588241,leaf,1
53,19,517835,leaf,1
54,19,601577,leaf,1
55,19,588240,leaf,1
56,19,377649,leaf,1
57,19,379468,leaf,1
58,19,378760,leaf,1
59,19,421550,leaf,1
60,19,394497,leaf,1
61,19,457473,leaf,1
62,19,451859,leaf,1
63,19,426242,leaf,1
64,19,801830,leaf,2
65,19,801831,leaf,2
66,19,765027,leaf,2
67,19,748907,leaf,2
68,19,786804,leaf,2
69,19,917793,leaf,2
70,19,919104,leaf,2
71,19,780088,leaf,2
72,19,772657,leaf,2
73,19,772658,leaf,2
74,19,829751,leaf,2
75,19,829697,leaf,2
76,19,690786,leaf,2
77,19,685681,leaf,2
78,19,690189,leaf,2
79,19,690188,leaf,2
80,19,1126932,branch,2
81,19,849450,leaf,2
82,19,849856,leaf,2
83,19,1031131,leaf,2
84,19,1031169,leaf,2
85,19,1013435,leaf,2
86,19,1110209,leaf,2
87,19,1110208,leaf,2
88,19,1096866,leaf,2
89,19,1096867,leaf,2
90,19,1060192,leaf,2
91,19,957546,leaf,2
92,19,936835,leaf,2
93,19,900051,branch,2
94,19,930153,leaf,2
95,19,941231,leaf,2
96,19,1233848,leaf,3
97,19,1231260,leaf,3
98,19,1256115,leaf,3
99,19,1256114,leaf,3
100,19,1206785,leaf,3
101,19,1328297,leaf,3
102,19,1305630,leaf,3
103,19,1305440,leaf,3
104,19,1521122,leaf,3
105,19,1357134,leaf,3
106,19,1518738,leaf,3
107,19,1354093,leaf,3
108,19,1342397,leaf,3
109,19,254192,leaf,3
110,19,1377006,leaf,3
111,19,1392594,leaf,3
112,19,1184712,leaf,3
113,19,1406671,leaf,3
114,19,1475157,leaf,3
115,19,1601834,leaf,3
116,19,1472257,leaf,3
117,19,1472256,leaf,3
118,19,1601835,leaf,3
119,19,1598268,leaf,3
120,19,1590940,leaf,3
121,19,1489145,leaf,3
122,19,1563301,leaf,3
123,19,1452417,leaf,3
124,19,1444673,leaf,3
125,19,1441152,leaf,3
126,19,1410973,leaf,3
127,19,1417858,leaf,3
0,20,145007,leaf,0
1,20,104369,leaf,0
2,20,135296,leaf,0
3,20,145089,leaf,0
4,20,137008,leaf,0
5,20,110025,leaf,0
6,20,125231,leaf,0
7,20,127762,leaf,0
8,20,258883,leaf,0
9,20,63504,leaf,0
10,20,54850,leaf,0
11,20,54851,leaf,0
12,20,190023,leaf,0
13,20,197108,leaf,0
14,20,167298,leaf,0
15,20,189963,leaf,0
16,20,412673,leaf,0
17,20,397398,branch,0
18,20,415650,leaf,0
19,20,419822,leaf,0
20,20,55809,leaf,0
21,20,55808,leaf,0
22,20,57044,leaf,0
23,20,377718,leaf,0
24,20,385085,leaf,0
25,20,493201,leaf,0
26,20,987262,leaf_setaside,-1
27,20,457096,leaf,0
28,20,141212,leaf,0
29,20,140072,leaf,0
30,20,152140,leaf,0
31,20,141193,leaf,0
32,20,251449,leaf,1
33,20,227984,leaf,1
34,20,260575,leaf,1
35,20,153204,leaf,1
36,20,290650,leaf,1
37,20,188018,leaf,1
38,20,355782,leaf,1
39,20,673820,leaf,1
40,20,672217,leaf,1
41,20,667630,leaf,1
42,20,668964,leaf,1
43,20,195533,leaf,1
44,20,182466,leaf,1
45,20,197130,leaf,1
46,20,270193,leaf,1
47,20,272521,leaf,1
48,20,270192,leaf,1
49,20,274799,leaf,1
50,20,618795,leaf,1
51,20,587347,leaf,1
52,20,602241,leaf,1
53,20,602240,leaf,1
54,20,504542,leaf,1
55,20,377648,leaf,1
56,20,292395,leaf,1
57,20,649049,leaf,1
58,20,379469,leaf,1
59,20,381891,leaf,1
60,20,394496,leaf,1
61,20,422787,leaf,1
62,20,451858,leaf,1
63,20,453114,leaf,1
64,20,792231,leaf,2
65,20,793464,leaf,2
66,20,795042,leaf,2
67,20,784450,leaf,2
68,20,763970,leaf,2
69,20,763265,leaf,2
70,20,777090,leaf,2
71,20,780022,leaf,2
72,20,772362,leaf,2
73,20,758680,leaf,2
74,20,688925,leaf,2
75,20,1148214,leaf,2
76,20,1149338,leaf,2
77,20,1132711,leaf,2
78,20,701277,leaf,2
79,20,701251,leaf,2
80,20,1138787,leaf,2
81,20,1133995,leaf,2
82,20,1132710,leaf,2
83,20,1114002,leaf,2
84,20,1044344,leaf,2
85,20,1015130,leaf,2
86,20,1109153,leaf,2
87,20,1109152,leaf,2
88,20,1112871,leaf,2
89,20,958106,leaf,2
90,20,1059511,leaf,2
91,20,1075938,leaf,2
92,20,931910,leaf,2
93,20,931123,leaf,2
94,20,931122,leaf,2
95,20,931911,leaf,2
96,20,1222970,leaf,3
97,20,1231261,leaf,3
98,20,1267370,leaf,3
99,20,1207538,leaf,3
100,20,1208812,leaf,3
101,20,1309910,leaf,3
102,20,1303205,leaf,3
103,20,1521710,leaf,3
104,20,1519935,leaf,3
105,20,1519488,leaf,3
106,20,1516753,leaf,3
107,20,1354053,leaf,3
108,20,1390552,leaf,3
109,20,1390553,leaf,3
110,20,1387305,leaf,3
111,20,1387238,leaf,3
112,20,1397846,leaf,3
113,20,1387304,leaf,3
114,20,1604433,leaf,3
115,20,1475107,leaf,3
116,20,1473249,leaf,3
117,20,1597451,leaf,3
118,20,1591781,leaf,3
119,20,1597450,leaf,3
120,20,1490444,leaf,3
121,20,1600362,leaf,3
122,20,1565782,leaf,3
123,20,1599911,leaf,3
124,20,1441153,leaf,3
125,20,1440166,leaf,3
126,20,1410972,leaf,3
127,20,1417859,leaf,3
0,21,1116013,leaf_setaside,-1
1,21,107931,branch,0
2,21,135297,leaf,0
3,21,136696,leaf,0
4,21,114268,leaf,0
5,21,110037,leaf,0
6,21,126540,leaf,0
7,21,230046,leaf,0
8,21,233348,leaf,0
9,21,80620,leaf,0
10,21,80621,leaf,0
11,21,78051,leaf,0
12,21,77252,leaf,0
13,21,158381,leaf,0
14,21,193130,leaf,0
15,21,412672,leaf,0
16,21,417496,leaf,0
17,21,417497,leaf,0
18,21,417449,leaf,0
19,21,57744,leaf,0
20,21,405105,leaf,0
21,21,297178,leaf,0
22,21,704245,leaf_setaside,-1
23,21,380569,leaf,0
24,21,493200,leaf,0
25,21,492327,leaf,0
26,21,458626,leaf,0
27,21,458627,leaf,0
28,21,138873,leaf,0
29,21,159823,leaf,0
30,21,457097,leaf,0
31,21,159681,leaf,0
32,21,234889,leaf,1
33,21,257459,leaf,1
34,21,257533,leaf,1
35,21,354012,leaf,1
36,21,257575,leaf,1
37,21,299329,leaf,1
38,21,355783,leaf,1
39,21,192799,leaf,1
40,21,354013,leaf,1
41,21,673821,leaf,1
42,21,666842,leaf,1
43,21,674786,leaf,1
44,21,169059,leaf,1
45,21,167737,leaf,1
46,21,272520,leaf,1
47,21,237655,leaf,1
48,21,274798,leaf,1
49,21,264087,leaf,1
50,21,264086,leaf,1
51,21,587346,leaf,1
52,21,594650,leaf,1
53,21,581410,leaf,1
54,21,601576,leaf,1
55,21,655744,leaf,1
56,21,291318,leaf,1
57,21,400342,leaf,1
58,21,401526,leaf,1
59,21,380938,leaf,1
60,21,381890,leaf,1
61,21,422786,leaf,1
62,21,457472,leaf,1
63,21,427114,leaf,1
64,21,792230,leaf,2
65,21,795486,leaf,2
66,21,750450,leaf,2
67,21,786805,leaf,2
68,21,765908,leaf,2
69,21,764622,leaf,2
70,21,777091,leaf,2
71,21,717271,branch,2
72,21,768252,leaf,2
73,21,758681,leaf,2
74,21,1163264,leaf,2
75,21,688923,leaf,2
76,21,1149339,leaf,2
77,21,688924,leaf,2
78,21,686333,leaf,2
79,21,688503,leaf,2
80,21,688502,leaf,2
81,21,1131201,leaf,2
82,21,1127918,leaf,2
83,21,1048939,leaf,2
84,21,1047890,leaf,2
85,21,1108558,leaf,2
86,21,1100770,leaf,2
87,21,1099767,leaf,2
88,21,1113682,leaf,2
89,21,1110978,leaf,2
90,21,1057956,leaf,2
91,21,1074846,leaf,2
92,21,957174,leaf,2
93,21,936807,leaf,2
94,21,1089605,leaf,2
95,21,1060193,leaf,2
96,21,1233849,leaf,3
97,21,1230375,leaf,3
98,21,1234732,leaf,3
99,21,1216641,leaf,3
100,21,1208108,leaf,3
101,21,1329238,leaf,3
102,21,1310891,leaf,3
103,21,1303598,leaf,3
104,21,1310890,leaf,3
105,21,1517091,leaf,3
106,21,1513568,leaf,3
107,21,1521711,leaf,3
108,21,1356468,leaf,3
109,21,1377293,leaf,3
110,21,1386047,leaf,3
111,21,1386046,leaf,3
112,21,1393100,leaf,3
113,21,1379051,leaf,3
114,21,269517,leaf,3
115,21,1601050,leaf,3
116,21,1604432,leaf,3
117,21,1458659,leaf,3
118,21,1592458,leaf,3
119,21,1591780,leaf,3
120,21,1596593,leaf,3
121,21,1492702,leaf,3
122,21,1564918,leaf,3
123,21,1492703,leaf,3
124,21,1442444,leaf,3
125,21,1408324,leaf,3
126,21,1410886,leaf,3
127,21,1417857,leaf,3
0,22,140066,leaf,0
1,22,145025,leaf,0
2,22,126138,leaf,0
3,22,145155,leaf,0
4,22,114269,leaf,0
5,22,128322,leaf,0
6,22,126541,leaf,0
7,22,80617,leaf,0
8,22,82476,leaf,0
9,22,62337,leaf,0
10,22,62336,leaf,0
11,22,78050,leaf,0
12,22,208233,leaf,0
13,22,165263,leaf,0
14,22,166147,leaf,0
15,22,411011,leaf,0
16,22,411010,leaf,0
17,22,409317,leaf,0
18,22,57745,leaf,0
19,22,295497,leaf,0
20,22,419823,leaf,0
21,22,346757,leaf,0
22,22,376195,leaf,0
23,22,138872,leaf,0
24,22,374645,leaf,0
25,22,493952,leaf,0
26,22,462865,leaf,0
27,22,462864,leaf,0
28,22,460985,leaf,0
29,22,161356,leaf,0
30,22,161764,leaf,0
31,22,143807,leaf,0
32,22,252796,leaf,1
33,22,260574,leaf,1
34,22,234888,leaf,1
35,22,301109,leaf,1
36,22,164737,leaf,1
37,22,357476,leaf,1
38,22,327112,leaf,1
39,22,274979,branch,1
40,22,561990,leaf,1
41,22,206213,leaf,1
42,22,181346,leaf,1
43,22,181347,leaf,1
44,22,169058,leaf,1
45,22,171083,leaf,1
46,22,173198,leaf,1
47,22,274036,leaf,1
48,22,151915,branch,1
49,22,283056,leaf,1
50,22,617387,leaf,1
51,22,595708,leaf,1
52,22,511137,leaf,1
53,22,594651,leaf,1
54,22,516901,leaf,1
55,22,504151,leaf,1
56,22,581411,leaf,1
57,22,331582,leaf,1
58,22,411319,leaf,1
59,22,405454,leaf,1
60,22,403519,leaf,1
61,22,421551,leaf,1
62,22,432463,leaf,1
63,22,427115,leaf,1
64,22,790907,leaf,2
65,22,800679,leaf,2
66,22,800177,leaf,2
67,22,800176,leaf,2
68,22,765909,leaf,2
69,22,761354,leaf,2
70,22,777990,leaf,2
71,22,767533,leaf,2
72,22,772022,leaf,2
73,22,767910,leaf,2
74,22,767606,leaf,2
75,22,832632,leaf,2
76,22,831919,leaf,2
77,22,686332,leaf,2
78,22,688921,leaf,2
79,22,702576,leaf,2
80,22,1131200,leaf,2
81,22,850480,leaf,2
82,22,1134035,leaf,2
83,22,1046345,leaf,2
84,22,1113957,leaf,2
85,22,1109800,leaf,2
86,22,1100526,leaf,2
87,22,1081169,branch,2
88,22,1108181,leaf,2
89,22,1099766,leaf,2
90,22,1097532,leaf,2
91,22,1057957,leaf,2
92,22,939967,leaf,2
93,22,941230,leaf,2
94,22,944703,leaf,2
95,22,944725,leaf,2
96,22,1222848,leaf,3
97,22,1233127,leaf,3
98,22,1217336,leaf,3
99,22,1216640,leaf,3
100,22,1209186,leaf,3
101,22,1312340,leaf,3
102,22,1323473,leaf,3
103,22,1312341,leaf,3
104,22,1504479,leaf,3
105,22,1519934,leaf,3
106,22,1513138,leaf,3
107,22,1390080,leaf,3
108,22,1521709,leaf,3
109,22,1379050,leaf,3
110,22,1388680,leaf,3
111,22,1375282,branch,3
112,22,1385992,leaf,3
113,22,1379045,leaf,3
114,22,281169,leaf,3
115,22,269516,leaf,3
116,22,271340,leaf,3
117,22,1471696,leaf,3
118,22,1590941,leaf,3
119,22,1596592,leaf,3
120,22,1490423,leaf,3
121,22,1545121,leaf,3
122,22,1546014,leaf,3
123,22,1454189,leaf,3
124,22,1535786,leaf,3
125,22,1442938,leaf,3
126,22,1410544,leaf,3
127,22,1419300,leaf,3
0,23,138817,leaf,0
1,23,127429,leaf,0
2,23,145190,leaf,0
3,23,145141,leaf,0
4,23,115452,leaf,0
5,23,109211,leaf,0
6,23,110036,leaf,0
7,23,128323,leaf,0
8,23,230047,leaf,0
9,23,82532,leaf,0
10,23,82533,leaf,0
11,23,55702,leaf,0
12,23,216562,leaf,0
13,23,194150,leaf,0
14,23,165262,leaf,0
15,23,408037,leaf,0
16,23,408036,leaf,0
17,23,406915,leaf,0
18,23,406914,leaf,0
19,23,405085,leaf,0
20,23,357998,leaf,0
21,23,356428,leaf,0
22,23,288033,branch,0
23,23,356429,leaf,0
24,23,376194,leaf,0
25,23,493953,leaf,0
26,23,430155,leaf,0
27,23,459370,leaf,0
28,23,879310,leaf_setaside,-1
29,23,143806,leaf,0
30,23,161717,leaf,0
31,23,161765,leaf,0
32,23,219650,leaf,1
33,23,219651,leaf,1
34,23,232583,leaf,1
35,23,295383,leaf,1
36,23,295382,leaf,1
37,23,337687,leaf,1
38,23,328083,leaf,1
39,23,154908,leaf,1
40,23,562806,leaf,1
41,23,676993,leaf,1
42,23,676992,leaf,1
43,23,180462,leaf,1
44,23,206212,leaf,1
45,23,171082,leaf,1
46,23,173838,leaf,1
47,23,240713,leaf,1
48,23,242561,leaf,1
49,23,261577,leaf,1
50,23,242560,leaf,1
51,23,586279,leaf,1
52,23,583481,leaf,1
53,23,600769,leaf,1
54,23,583480,leaf,1
55,23,653467,leaf,1
56,23,504150,leaf,1
57,23,328217,leaf,1
58,23,406332,leaf,1
59,23,406333,leaf,1
60,23,403518,leaf,1
61,23,479210,leaf,1
62,23,456467,leaf,1
63,23,456466,leaf,1
64,23,792175,leaf,2
65,23,793465,leaf,2
66,23,783418,branch,2
67,23,805886,leaf,2
68,23,784280,leaf,2
69,23,761820,leaf,2
70,23,777991,leaf,2
71,23,765881,leaf,2
72,23,762464,leaf,2
73,23,1155861,leaf,2
74,23,1163265,leaf,2
75,23,1148215,leaf,2
76,23,1155859,leaf,2
77,23,686331,leaf,2
78,23,687044,leaf,2
79,23,688063,leaf,2
80,23,1129101,leaf,2
81,23,851544,leaf,2
82,23,1120074,leaf,2
83,23,1114003,leaf,2
84,23,1047433,leaf,2
85,23,1015131,leaf,2
86,23,1113643,leaf,2
87,23,1096101,leaf,2
88,23,1111338,leaf,2
89,23,1112234,leaf,2
90,23,1057921,leaf,2
91,23,960573,leaf,2
92,23,1056713,leaf,2
93,23,1001028,leaf,2
94,23,998344,leaf,2
95,23,944724,leaf,2
96,23,1221685,leaf,3
97,23,1221684,leaf,3
98,23,1256904,leaf,3
99,23,1174409,branch,3
100,23,1208109,leaf,3
101,23,1320599,leaf,3
102,23,1324376,leaf,3
103,23,1327656,leaf,3
104,23,1309909,leaf,3
105,23,1517090,leaf,3
106,23,1482599,branch,3
107,23,1509732,leaf,3
108,23,1522214,leaf,3
109,23,1388892,leaf,3
110,23,223402,leaf,3
111,23,1385991,leaf,3
112,23,281168,leaf,3
113,23,1396949,leaf,3
114,23,282511,leaf,3
115,23,1470302,leaf,3
116,23,282510,leaf,3
117,23,1470303,leaf,3
118,23,1602663,leaf,3
119,23,1582847,leaf,3
120,23,1491100,leaf,3
121,23,1491101,leaf,3
122,23,1545120,leaf,3
123,23,1410046,leaf,3
124,23,1535875,leaf,3
125,23,1535874,leaf,3
126,23,1410047,leaf,3
127,23,1420076,leaf,3
0,24,130464,leaf,0
1,24,129820,leaf,0
2,24,145191,leaf,0
3,24,143877,leaf,0
4,24,116128,leaf,0
5,24,107889,leaf,0
6,24,129004,leaf,0
7,24,231423,leaf,0
8,24,231422,leaf,0
9,24,58755,leaf,0
10,24,57913,leaf,0
11,24,57912,leaf,0
12,24,166146,leaf,0
13,24,194376,leaf,0
14,24,194377,leaf,0
15,24,409316,leaf,0
16,24,414536,leaf,0
17,24,58757,leaf,0
18,24,58756,leaf,0
19,24,426089,leaf,0
20,24,357999,leaf,0
21,24,354629,leaf,0
22,24,348264,leaf,0
23,24,385084,leaf,0
24,24,352845,leaf,0
25,24,494874,leaf,0
26,24,430154,leaf,0
27,24,781924,leaf_setaside,-1
28,24,459371,leaf,0
29,24,142823,leaf,0
30,24,810276,leaf_setaside,-1
31,24,925953,leaf_setaside,-1
32,24,252797,leaf,1
33,24,227985,leaf,1
34,24,232632,leaf,1
35,24,301108,leaf,1
36,24,153865,leaf,1
37,24,357477,leaf,1
38,24,328082,leaf,1
39,24,232633,leaf,1
40,24,557915,leaf,1
41,24,666843,leaf,1
42,24,195532,leaf,1
43,24,175457,leaf,1
44,24,179114,leaf,1
45,24,179115,leaf,1
46,24,166896,leaf,1
47,24,242535,leaf,1
48,24,261576,leaf,1
49,24,283057,leaf,1
50,24,240645,leaf,1
51,24,618794,leaf,1
52,24,595709,leaf,1
53,24,512648,leaf,1
54,24,503027,leaf,1
55,24,649572,leaf,1
56,24,383275,leaf,1
57,24,385185,leaf,1
58,24,383274,leaf,1
59,24,411318,leaf,1
60,24,487553,leaf,1
61,24,385147,leaf,1
62,24,474126,leaf,1
63,24,432462,leaf,1
64,24,750768,leaf,2
65,24,790906,leaf,2
66,24,795487,leaf,2
